section,zip_id,label_id,set_id,spl_version,pt_meddra_id,pt_meddra_term,pred0,pred1
WP,20190223_40671852-846e-4bc1-8e15-1f71add24414,48a5c0ae-e4e1-47ad-bfc5-3d56558e0cba,40671852-846e-4bc1-8e15-1f71add24414,5,10012735,Diarrhoea,0.0,0.8520349264144897
WP,20190223_40671852-846e-4bc1-8e15-1f71add24414,48a5c0ae-e4e1-47ad-bfc5-3d56558e0cba,40671852-846e-4bc1-8e15-1f71add24414,5,10020745,Hyperreflexia,0.0,1.1503729820251465
WP,20190223_40671852-846e-4bc1-8e15-1f71add24414,48a5c0ae-e4e1-47ad-bfc5-3d56558e0cba,40671852-846e-4bc1-8e15-1f71add24414,5,10021097,Hypotension,0.0,3.5223466555277505
WP,20190223_40671852-846e-4bc1-8e15-1f71add24414,48a5c0ae-e4e1-47ad-bfc5-3d56558e0cba,40671852-846e-4bc1-8e15-1f71add24414,5,10022773,Intracranial pressure increased,0.06508699059486389,3.0696115493774414
WP,20190223_40671852-846e-4bc1-8e15-1f71add24414,48a5c0ae-e4e1-47ad-bfc5-3d56558e0cba,40671852-846e-4bc1-8e15-1f71add24414,5,10028330,Muscle rigidity,0.0,0.8284749388694763
WP,20190223_40671852-846e-4bc1-8e15-1f71add24414,48a5c0ae-e4e1-47ad-bfc5-3d56558e0cba,40671852-846e-4bc1-8e15-1f71add24414,5,10028813,Nausea,1.258523941040039,0.7470812797546386
WP,20190223_40671852-846e-4bc1-8e15-1f71add24414,48a5c0ae-e4e1-47ad-bfc5-3d56558e0cba,40671852-846e-4bc1-8e15-1f71add24414,5,10031127,Orthostatic hypotension,0.0,5.905275821685791
WP,20190223_40671852-846e-4bc1-8e15-1f71add24414,48a5c0ae-e4e1-47ad-bfc5-3d56558e0cba,40671852-846e-4bc1-8e15-1f71add24414,5,10038669,Respiratory arrest,0.0,7.412191390991211
WP,20190223_40671852-846e-4bc1-8e15-1f71add24414,48a5c0ae-e4e1-47ad-bfc5-3d56558e0cba,40671852-846e-4bc1-8e15-1f71add24414,5,10038678,Respiratory depression,0.01313684218459659,5.75283453385863
WP,20190223_40671852-846e-4bc1-8e15-1f71add24414,48a5c0ae-e4e1-47ad-bfc5-3d56558e0cba,40671852-846e-4bc1-8e15-1f71add24414,5,10039897,Sedation,0.0,4.5917338848114015
WP,20190223_40671852-846e-4bc1-8e15-1f71add24414,48a5c0ae-e4e1-47ad-bfc5-3d56558e0cba,40671852-846e-4bc1-8e15-1f71add24414,5,10039906,Seizure,0.0,5.980461676915486
WP,20190223_40671852-846e-4bc1-8e15-1f71add24414,48a5c0ae-e4e1-47ad-bfc5-3d56558e0cba,40671852-846e-4bc1-8e15-1f71add24414,5,10040108,Serotonin syndrome,0.0,5.84210925300916
WP,20190223_40671852-846e-4bc1-8e15-1f71add24414,48a5c0ae-e4e1-47ad-bfc5-3d56558e0cba,40671852-846e-4bc1-8e15-1f71add24414,5,10042772,Syncope,0.0,0.9187104701995848
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10001367,Adrenal insufficiency,0.583518773317337,3.544050119817257
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10001497,Agitation,0.0,1.5091140270233154
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10002974,Apnoea,0.0,2.2024428844451904
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10003840,Autonomic nervous system imbalance,0.0,0.785405993461609
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10010071,Coma,3.0159506052732468,0.9929441452026367
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10011906,Death,0.0,3.1043012619018553
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10012335,Dependence,1.0398619229143315,1.5968748656186191
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10020745,Hyperreflexia,0.0,0.7033215761184692
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10021097,Hypotension,0.0,3.2117585114070346
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10022773,Intracranial pressure increased,0.09456129868825276,2.949667453765869
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10028813,Nausea,1.099838137626648,0.7755868434906006
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10031127,Orthostatic hypotension,0.0,6.215253353118896
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10038669,Respiratory arrest,0.0,7.335186958312989
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10038678,Respiratory depression,0.0038900971412658683,5.641269025049712
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10039897,Sedation,0.0,4.051900826394558
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10039906,Seizure,0.0,5.8529021094242735
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10040108,Serotonin syndrome,0.0,5.789140582084656
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10042772,Syncope,0.0,1.4786007404327393
WP,20190223_ad05d6a0-addc-46e9-a5bd-7892b262b090,7134a790-af25-4843-bf3f-c768fac42fcf,ad05d6a0-addc-46e9-a5bd-7892b262b090,5,10043071,Tachycardia,0.0,1.5781230926513672
WP,20190225_1ccc946a-f8f4-4136-9b3e-4bf95e69c94f,7f153589-888a-42c7-92b5-1ac265bc627b,1ccc946a-f8f4-4136-9b3e-4bf95e69c94f,15,10000081,Abdominal pain,0.0,1.9007943868637085
WP,20190225_1ccc946a-f8f4-4136-9b3e-4bf95e69c94f,7f153589-888a-42c7-92b5-1ac265bc627b,1ccc946a-f8f4-4136-9b3e-4bf95e69c94f,15,10002216,Anaphylactoid reaction,0.0,6.840454667806625
WP,20190225_1ccc946a-f8f4-4136-9b3e-4bf95e69c94f,7f153589-888a-42c7-92b5-1ac265bc627b,1ccc946a-f8f4-4136-9b3e-4bf95e69c94f,15,10002424,Angioedema,0.0,7.237886701311384
WP,20190225_1ccc946a-f8f4-4136-9b3e-4bf95e69c94f,7f153589-888a-42c7-92b5-1ac265bc627b,1ccc946a-f8f4-4136-9b3e-4bf95e69c94f,15,10011906,Death,0.0,2.3319236040115356
